개방자치단체코드,관리번호,사업장명,인허가일자,상세영업상태명,전화번호,소재지면적,지번주소,도로명주소,도로명우편번호,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3180000,2.00132E+18,도림시장,19691231,정상영업,02 8467747,,서울특별시 영등포구 도림동 176호   ,,,그 밖의 대규모점포,,,
3180000,2.00132E+18,양남시장,19680220,정상영업,02 6778490,,서울특별시 영등포구 양평동1가 30호   ,서울특별시 영등포구 선유동1로 5 (양평동1가),,그 밖의 대규모점포,190307.5283,446742.5563,
3180000,2.00132E+18,신동시장,19730630,정상영업,02 8321752,,서울특별시 영등포구 신길동 259호   ,,,그 밖의 대규모점포,,,
3180000,2.00132E+18,대신시장,19650528,정상영업,02 8420003,,서울특별시 영등포구 신길동 116번지 15호   ,서울특별시 영등포구 도신로60길 7 (신길동),,그 밖의 대규모점포,192643.7024,445431.5209,
3180000,2.00132E+18,대림시장,19700527,정상영업,02 8324617,,서울특별시 영등포구 대림동 963호   ,,,그 밖의 대규모점포,,,
3180000,2.00132E+18,두암종합시장,19840823,정상영업,02 8410508,,서울특별시 영등포구 대림동 717호   ,서울특별시 영등포구 대림로29길 13 (대림동),,그 밖의 대규모점포,190916.9114,443681.7667,
3180000,2.00132E+18,영등포농축수산물쎈타,19961203,정상영업,02 6791134,,서울특별시 영등포구 당산동1가 9번지 1   호   ,,,그 밖의 대규모점포,,,
3180000,2.00132E+18,영등포역앞지하상가,19800409,정상영업,02 6788817,,서울특별시 영등포구 영등포동5가 20호   ,,,그 밖의 대규모점포,,,
3180000,2.00132E+18,영등포로타리지하상가,19830909,정상영업,02 6788586,,서울특별시 영등포구 영등포동5가 20호   ,,,그 밖의 대규모점포,,,
3180000,2.00132E+18,동남시장,19710809,정상영업,226354846,,서울특별시 영등포구 영등포동5가 24호   ,서울특별시 영등포구 영등포로37길 4 (영등포동5가),,그 밖의 대규모점포,191590.8783,446489.4195,
3180000,2.00132E+18,영일시장,19740515,정상영업,226339047,,서울특별시 영등포구 문래동3가 16호   ,,,그 밖의 대규모점포,,,
3180000,2.00832E+18,룩스쇼핑센터,20080424,정상영업,02-2634-7654,9563.3,서울특별시 영등포구 문래동3가 55-16 영등포 SK 리더스뷰,"서울특별시 영등포구 문래로 164, 영등포 SK 리더스뷰 (문래동3가)",7297,전문점,191087.759,446157.4373,대규모점포
3180000,2.00832E+18,신세계 이마트 여의도점,20080507,정상영업,,3536.87,서울특별시 영등포구 여의도동 47번지 여의도자이(아) 지하 1층,"서울특별시 영등포구 여의동로3길 10 (여의도동,여의도자이(아) 지하 1층)",,대형마트,193393.0966,446218.4438,
3180000,2.00832E+18,타임스퀘어,19940826,정상영업,26382000,94319.57,서울특별시 영등포구 영등포동4가 441번지 10호 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가),150798,쇼핑센터,191385.0574,446098.5559,대규모점포
3180000,2.01232E+18,홈플러스(주) 익스프레스 신길점,20120326,정상영업,02-846-8547,390.2,,서울특별시 영등포구 여의대방로 65 (신길동),150860,구분없음,192275.2997,443891.0734,준대규모점포
3180000,2.01232E+18,아이에프씨몰(IFC Mall),20120613,정상영업,02-6333-5700,37286,서울특별시 영등포구 여의도동 23번지,서울특별시 영등포구 국제금융로 10 (여의도동),150876,복합쇼핑몰,193326.931,446973.9146,대규모점포
3180000,2.01332E+18,두암상가,20130902,정상영업,02-2609-2002,3003.29,서울특별시 영등포구 대림동 717 대림동 쌍용 플래티넘-S,"서울특별시 영등포구 대림로29길 13 (대림동, 대림동 쌍용 플래티넘-S)",7413,그 밖의 대규모점포,190916.9114,443681.7667,대규모점포
3180000,2.00932E+18,썬프라자,19820422,정상영업,842-0008,8838.98,서울특별시 영등포구 대림1동 909번지 2호,서울특별시 영등포구 신길로 41 (대림동),,쇼핑센터,191800.7282,443809.7739,대규모점포
3180000,2.01132E+18,홈플러스(주) 익스프레스 도림점,20110630,정상영업,02-833-8545,240.5,서울특별시 영등포구 도림동 251번지 5호,서울특별시 영등포구 도신로 75 (도림동),150833,구분없음,191157.1393,444953.0052,준대규모점포
3180000,2.01132E+18,홈플러스(주) 익스프레스 신길3점,20111002,정상영업,02-832-8546,396.3,서울특별시 영등포구 신길3동 259번지 4호,서울특별시 영등포구 가마산로69가길 12 (신길동),150841,구분없음,191936.2544,444885.1687,준대규모점포
3180000,2.01132E+18,홈플러스(주) 익스프레스 신길2점,20111002,정상영업,843 8545,248.2,서울특별시 영등포구 신길동 101번지 7호,서울특별시 영등포구 영등포로 364 (신길동),150050,구분없음,192712.7693,445770.103,준대규모점포
3180000,2.02032E+18,THE HYUNDAI SEOUL,20200102,정상영업,02-2090-6133,84573.34,서울특별시 영등포구 여의도동 22번지,서울특별시 영등포구 여의대로 108 (여의도동),7335,백화점,193592.0004,447092.6294,대규모점포
3180000,2.02032E+18,영등포 중흥 에스클래스,20201012,정상영업,02-2038-8575,3613.32,서울특별시 영등포구 양평동1가 247 영등포 중흥 S-CLASS,"서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS)",7273,그 밖의 대규모점포,189877.0323,446801.7823,대규모점포
3180000,2.01132E+18,롯데슈퍼 대림점,2011-11-22,정상영업,02-831-4400,1398.36,서울특별시 영등포구 대림3동 784번지,서울특별시 영등포구 대림로 251 (대림동),150-816,구분없음,190721.4179,444571.7693,
3190000,2.00932E+18,대림쇼핑타운,19931130,정상영업,822-7387,0,서울특별시 동작구 대방동 501번지,,,시장,193273.484,445011.2501,
3190000,2.01132E+18,해가든프라자,20110713,정상영업,821-2166,5051.61,서울특별시 동작구 흑석동 332번지,서울특별시 동작구 서달로 150 (흑석동),156070,그 밖의 대규모점포,196587.0306,444939.4554,대규모점포
3190000,2.01132E+18,홈플러스(주) 익스프레스 상도점,20110714,정상영업,8268545,304.1,서울특별시 동작구 상도4동 255번지 4호,서울특별시 동작구 성대로 43 (상도동),,구분없음,194064.9941,444089.8383,준대규모점포
3190000,2.01132E+18,홈플러스(주) 익스프레스 남성점,20110826,정상영업,34818542,978.3,서울특별시 동작구 사당3동 252번지 22호,서울특별시 동작구 사당로 215 (사당동),,복합쇼핑몰,197507.8344,442470.9296,준대규모점포
3190000,1.97932E+18,성대종합시장,19791218,정상영업,02-823-5100,6373,서울특별시 동작구 상도동 324번지 1호,"서울특별시 동작구 상도로 102 (상도동, 성대시장)",7041,그 밖의 대규모점포,193896.3848,444196.4848,대규모점포
3190000,2.01132E+18,(주)이마트에브리데이 대방동점,20111004,정상영업,02-841-3561,331.34,서울특별시 동작구 대방동 335번지 17호,서울특별시 동작구 상도로 81 (대방동),,복합쇼핑몰,193699.1899,444190.8446,준대규모점포
3190000,2.01132E+18,(주)이마트 이수점,20111004,정상영업,02-595-1234,2355,서울특별시 동작구 사당동 147번지 29호 이수자이,"서울특별시 동작구 사당로 300 (사당동, 이수자이)",7013,복합쇼핑몰,198202.4725,442471.241,준대규모점포
3190000,2.01132E+18,(주)이마트에브리데이 상도동점,20111004,정상영업,02-823-3651,280,서울특별시 동작구 상도동 527번지,서울특별시 동작구 상도로31길 19 (상도동),,그 밖의 대규모점포,194963.2747,444866.8456,준대규모점포
3190000,2.01232E+18,(주)이마트에브리데이 사당동점,20120131,정상영업,02  596 9584,671.98,"서울특별시 동작구 사당동 105번지 신동아상가 제1층 101~105, 110호","서울특별시 동작구 동작대로29길 110 (사당동, 신동아아파트)",156771,그 밖의 대규모점포,197802.0549,443049.4715,준대규모점포
3190000,2.01232E+18,(주)홈플러스 대방점,20120327,정상영업,8138545,292.5,서울특별시 동작구 대방동 341번지 2호,서울특별시 동작구 노량진로 4 (대방동),156020,그 밖의 대규모점포,193393.3064,445577.5132,준대규모점포
3190000,2.01232E+18,홈플러스 익스프레스 상도2점,20120424,정상영업,02-816-8546,507.4,서울특별시 동작구 상도2동 414번지,서울특별시 동작구 만양로 26 (상도동),,구분없음,195489.4234,444995.6756,준대규모점포
3190000,2.01232E+18,홈플러스 익스프레스 상도3점,20120424,정상영업,3280-8545,258,서울특별시 동작구 상도동 530번지,서울특별시 동작구  양녕로  170 (상도동),156842,구분없음,194941.0306,443848.079,준대규모점포
3190000,2.01432E+18,(주)지에스리테일 상도 엠코타운점,20140905,정상영업,2006-2156,251.33,서울특별시 동작구 상도동 531번지 상가2동 지상1층 101~105호,"서울특별시 동작구 상도로 346-1 (상도동, 상도엠코타운 센트럴파크)",7039,구분없음,195585.914,443690.5954,준대규모점포
3190000,2.01632E+18,롯대슈펴 신대방점,20160603,정상영업,02-3280-8899,191,,"서울특별시 동작구 여의대방로 30, 에이동동 101호 (신대방동, 현대상가)",7064,그 밖의 대규모점포,192170.1558,443599.419,준대규모점포
3200000,2.01432E+18,신림중앙시장,19780807,정상영업,02-865-7577,0,,서울특별시 관악구 조원로16길 27 (신림동),151015,시장,192096.3496,442339.2136,대규모점포
3200000,2.01432E+18,일성트루엘상가,20140123,정상영업,02-889-8188,4379.68,서울특별시 관악구 대학동 1523번지,서울특별시 관악구 신림로23길 16 (신림동),151015,그 밖의 대규모점포,194203.8252,441229.9292,대규모점포
3200000,2.01532E+18,우림시장,19770108,정상영업,28531866,925,,서울특별시 관악구 난곡로26길 4 (신림동),151015,그 밖의 대규모점포,192893.3475,440903.8196,대규모점포
3200000,2.01532E+18,관악쇼핑,20150709,정상영업,02-885-4579,4096.65,서울특별시 관악구 봉천동 10번지 4호 외14필지,서울특별시 관악구 청림3길 10 (봉천동),151803,그 밖의 대규모점포,196338,442951,대규모점포
3200000,2.01832E+18,원당종합시장,19800828,정상영업,888-0930,1294,서울특별시 관악구 봉천동 1638번지 20호,서울특별시 관악구 남부순환로248길 35 (봉천동),8793,그 밖의 대규모점포,196912.8336,441358.8932,대규모점포
3200000,2.01132E+18,홈플러스 익스프레스 봉천점,20111019,정상영업,232853651,577.2,서울특별시 관악구 중앙동 463번지 4호 메카플러스 지하1층,서울특별시 관악구 양녕로 46 (봉천동),151823,구분없음,195274.3433,442663.4986,준대규모점포
3200000,2.01132E+18,(주)이마트에브리데이 봉천동점,20111026,정상영업,02-3285-3651,414.86,서울특별시 관악구 은천동 937번지 6호 동영빌딩 1층,서울특별시 관악구 은천로 51 (봉천동),151826,대형마트,194770.4174,442676.8314,준대규모점포
3200000,2.01232E+18,(주)천성세이브마트,19991207,정상영업,02-856-6022,3383.98,서울특별시 관악구 미성동 607번지 73호,서울특별시 관악구 난곡로 220 (신림동),151750,그 밖의 대규모점포,192674.8859,441352.7435,대규모점포
3200000,2.01332E+18,홈플러스 서울남현점,20130627,정상영업,02-6948-8121,14784,서울특별시 관악구 남현동 산 69번지 51호,서울특별시 관악구 과천대로 909 (남현동),151801,대형마트,198449.0022,441337.859,대규모점포
3200000,2.00932E+18,타임스트림,20090204,정상영업,02   8818004,16025.6,서울특별시 관악구 서원동 1641번지 2호,서울특별시 관악구 신림로 330 (신림동),151930,복합쇼핑몰,193754.4274,442407.2012,대규모점포
3200000,2.01132E+18,(주)지에스리테일 관악점,20110810,정상영업,02)873-0637,1203,서울특별시 관악구 봉천동 1567번지 1호,서울특별시 관악구 쑥고개로 111 (봉천동),151836,구분없음,195431.4654,441896.3029,준대규모점포
3200000,2.01132E+18,(주)지에스리테일 낙성대점,20110901,정상영업,02-2039-8215,529,서울특별시 관악구 봉천동 1629번지 2호,서울특별시 관악구 봉천로 576 (봉천동),151818,구분없음,196501.1598,441640.881,준대규모점포
3200000,1.97032E+18,봉일시장,19701203,정상영업,02 8782184,,서울특별시 관악구 봉천동 951번지 25호   ,,,그 밖의 대규모점포,194486.2705,442632.4695,
3200000,1.97132E+18,봉일시장,19711222,정상영업,02 8782184,,서울특별시 관악구 봉천동 951번지 25호   ,,,그 밖의 대규모점포,194486.2705,442632.4695,
3200000,1.97232E+18,봉천현대시장,19720129,정상영업,02-882-0492,1714,서울특별시 관악구 봉천동 502번지 4호,서울특별시 관악구 양녕로 49 (봉천동),151840,시장,195206.0569,442716.3017,대규모점포
3200000,1.98832E+18,관악프라자,19881023,정상영업,02 8871871,7081.47,서울특별시 관악구 봉천동 31번지 1호,서울특별시 관악구 관악로 212 (봉천동),151725,쇼핑센터,195963.3353,442381.536,대규모점포
3200000,1.99232E+18,관악현대상가,19920826,정상영업,02 8820924,4600.89,서울특별시 관악구 봉천동 1000호,서울특별시 관악구 관악로40길 47 (봉천동),151050,그 밖의 대규모점포,196257.8337,443341.3794,대규모점포
3200000,1.99332E+18,신림현대종합상가,19930701,정상영업,02 8854271,2072,서울특별시 관악구 신림동 1694호,서울특별시 관악구 신림로29길 8 (신림동),151761,시장,193957.9443,441437.7749,대규모점포
3210000,2.01332E+18,하이브랜드,20050228,정상영업,02-523-0081,34765,,서울특별시 서초구 매헌로 16 (양재동),137924,그 밖의 대규모점포,203204.7556,440136.7812,대규모점포
3200000,2.00432E+18,르네상스쇼핑몰(주),20040922,정상영업,02-888-0630,6516.61,서울특별시 관악구 신림동 1422번지 5호,서울특별시 관악구 신림로 340 (신림동),151890,복합쇼핑몰,193746.8338,442510.7751,대규모점포
3200000,2.00632E+18,라붐아울렛,20060825,정상영업,262768006,3608.51,서울특별시 관악구 봉천동 862번지 1호,서울특별시 관악구 남부순환로 1820 (봉천동),151836,복합쇼핑몰,195703.0437,442094.0858,대규모점포
3200000,1.96932E+18,관악종합시장,19691015,정상영업,02 8564355,,   호   ,,,그 밖의 대규모점포,,,
3210000,2.01232E+18,롯데쇼핑(주)롯데슈퍼 방배점,20120518,정상영업,25345601,249.9,서울특별시 서초구 방배본동 755번지 5호,서울특별시 서초구 방배중앙로 198 (방배동),,전문점,198660.6163,443855.5734,준대규모점포
3210000,2.00732E+18,엘루체,20070720,정상영업,3477-7637,4950,서울특별시 서초구 반포동 1141번지,서울특별시 서초구 신반포로 23 (반포동),137811,그 밖의 대규모점포,198791.788,444392.6725,대규모점포
3210000,2.00932E+18,무지개쇼핑,19800802,정상영업,3472-5490,5408,서울특별시 서초구 서초2동 1332번지 2호,서울특별시 서초구 사임당로 151 (서초동),137859,그 밖의 대규모점포,202216.05,443352.0246,대규모점포
3210000,2.01332E+18,국제전자도매센타,19970329,정상영업,02-3465-1010,33736,,서울특별시 서초구 효령로 304 (서초동),137870,전문점,201501.6727,442505.5731,대규모점포
3210000,2.01332E+18,반포프라자,19971029,정상영업,02-591-8081,2803,,서울특별시 서초구 신반포로3길 8 (반포동),137040,그 밖의 대규모점포,198776.1135,444432.3252,대규모점포
3210000,2.01332E+18,신동아종합상가,19810723,정상영업,02-3473-3734,1932,,서울특별시 서초구 사임당로 130 (서초동),137879,그 밖의 대규모점포,202250.1452,443143.7846,대규모점포
3210000,2.01332E+18,방배종합시장,19830430,정상영업,02-3486-4924,3080,,서울특별시 서초구 방배천로16길 18 (방배동),137817,그 밖의 대규모점포,198492.7972,442199.2683,대규모점포
3210000,2.01332E+18,신반포종합시장,19771105,정상영업,02-599-2262,9564,,서울특별시 서초구 신반포로15길 29 (반포동),137800,그 밖의 대규모점포,199448.513,444800.5508,대규모점포
3210000,2.01332E+18,신사쇼핑,19820531,정상영업,02-593-0244,3138,,서울특별시 서초구 나루터로 37 (잠원동),137907,그 밖의 대규모점포,201230.6934,445992.4593,대규모점포
3210000,2.01332E+18,대림서초리시온,19781114,정상영업,02-586-0025,3001,,서울특별시 서초구 서초중앙로22길 25 (서초동),137880,그 밖의 대규모점포,201295.7,443474.5249,대규모점포
3210000,2.01332E+18,아크로비스타 아케이드,20050225,정상영업,02-597-2222,6973,,서울특별시 서초구 서초중앙로 188 (서초동),137875,그 밖의 대규모점포,201107.6347,443999.0671,대규모점포
3210000,2.01332E+18,교보타워 지하아케이드,20030501,정상영업,02-3480-4700,5546,,서울특별시 서초구 강남대로 465 (서초동),137863,전문점,202058.6747,444618.1673,대규모점포
3210000,2.01332E+18,이수시장,19761211,정상영업,02-599-1380,6446.23,,서울특별시 서초구 방배로33길 29 (방배동),137832,그 밖의 대규모점포,198984.3648,443229.8359,대규모점포
3210000,2.01332E+18,코스트코코리아,20001209,정상영업,1899 9900,9977.11,,서울특별시 서초구 양재대로 159 (양재동),137893,대형마트,203123.8704,439984.8475,대규모점포
3210000,2.01332E+18,반포프라자,19971029,정상영업,02-594-8466,2803,,서울특별시 서초구 신반포로3길 8 (반포동),137040,그 밖의 대규모점포,198776.1135,444432.3252,대규모점포
3210000,1.97932E+18,무지개종합상가,19790216,정상영업,3474-7621,4516,서울특별시 서초구 서초동 1335번지,"서울특별시 서초구 효령로 391 (서초동, 무지개아파트)",137771,그 밖의 대규모점포,202245.3779,442987.987,대규모점포
3210000,1.98232E+18,터미널상가,19820408,정상영업,02 5354160,56379.9,서울특별시 서초구 반포동 19번지 4   호,서울특별시 서초구 신반포로 194 (반포동),,그 밖의 대규모점포,200554.744,444811.3648,대규모점포
3210000,2.00532E+18,(주)이마트 양재점,20050330,정상영업,221551052,9250,서울특별시 서초구 양재동 215호 하이브랜드 지하1층,"서울특별시 서초구 매헌로 16 (양재동,하이브랜드 지하1층)",,대형마트,203204.7556,440136.7812,대규모점포
3210000,2.01332E+18,대림상가,19791212,정상영업,02-537-2790,1866,,서울특별시 서초구 나루터로 32 (잠원동),137907,그 밖의 대규모점포,,,대규모점포
3210000,2.01332E+18,서초쇼핑,19890605,정상영업,02-536-8480,2008,,서울특별시 서초구 고무래로 90-7 (서초동),137882,그 밖의 대규모점포,201472.6689,444193.267,대규모점포
3210000,2.01332E+18,한양스토아,19821112,정상영업,02-536-6261,1256,,서울특별시 서초구 서초중앙로 220 (반포동),137802,그 밖의 대규모점포,201160.0456,444426.5643,대규모점포
3220000,2.01832E+18,삐에로쇼핑 강남논현점,20180803,정상영업,02-380-9461,677.2,서울특별시 강남구 논현동 164번지 5호 외 3필지,,,구분없음,201994.292,445091.8767,준대규모점포
3220000,2.00932E+18,홈플러스익스프레스 도곡2점,20091109,정상영업,3463-8545,223,서울특별시 강남구 도곡동 518-8 유진빌딩,"서울특별시 강남구 논현로28길 9, 유진빌딩 (도곡동)",6301,구분없음,203764.7866,442286.2292,준대규모점포
3220000,2.00132E+18,신사상가,19760807,정상영업,02 5423516,2059,서울특별시 강남구 압구정동 454호,서울특별시 강남구 압구정로29길 72-1 (압구정동),135903,그 밖의 대규모점포,202440.3389,447782.5132,대규모점포
3220000,2.00132E+18,청담삼익시장,19800519,정상영업,02 5427121,0,서울특별시 강남구 청담동 134번지 20호,서울특별시 강남구 학동로101길 26 (청담동),135958,그 밖의 대규모점포,205034.1584,446675.9324,대규모점포
3220000,2.00132E+18,그랑프리,19850206,정상영업,234589571,0,서울특별시 강남구 대치동 500호,"서울특별시 강남구 남부순환로 2912 (대치동, 개포우성아파트)",135828,그 밖의 대규모점포,204992.4516,443183.5761,대규모점포
3220000,2.00132E+18,청실종합상가,19790416,정상영업,02 5549645,0,서울특별시 강남구 대치동 626호,서울특별시 강남구 남부순환로 2917 (대치동),135838,그 밖의 대규모점포,205154.6381,443439.9816,대규모점포
3220000,2.00132E+18,대치종합상가,19840525,정상영업,02 5664105,2105.31,서울특별시 강남구 대치동 977번지 12  호,서울특별시 강남구 삼성로64길 41 (대치동),135842,그 밖의 대규모점포,205558.1599,444312.0789,대규모점포
3220000,2.00132E+18,대치1단지상가,19940615,정상영업,02 4511400,0,서울특별시 강남구 개포동 12호,"서울특별시 강남구 개포로109길 5 (개포동, 대청아파트)",135940,그 밖의 대규모점포,206581.7871,443555.9912,대규모점포
3220000,2.00132E+18,대치2단지상가,19940615,정상영업,02 4598720,0,서울특별시 강남구 개포동 12호,"서울특별시 강남구 개포로109길 21 (개포동, 대청아파트)",135940,그 밖의 대규모점포,206581.7871,443555.9912,대규모점포
3220000,2.01432E+18,도심공항몰(CALT MALL),20141125,정상영업,02-551-0705,13667,,서울특별시 강남구 테헤란로87길 22-0 (삼성동),135728,쇼핑센터,205170.9597,445264.9363,대규모점포
3220000,2.01532E+18,점프밀라노,20151211,정상영업,02)3446-7133,5155.7,,"서울특별시 강남구 강남대로 432 (역삼동, 점프밀라노)",6129,그 밖의 대규모점포,202296.996,444335.0137,대규모점포
3220000,2.01632E+18,노브랜드 삼성점,20161229,정상영업,23809461,358.71,,"서울특별시 강남구 삼성로 633, 1층 (삼성동, 삼광빌딩)",6091,구분없음,204447.069,446008.5428,준대규모점포
3220000,2.00132E+18,파르나스몰(PARNAS MALL),19881019,정상영업,25597044,7940,서울특별시 강남구 삼성1동 159번지 8호 그랜드인터콘티넨탈호텔(지하1층),서울특별시 강남구 테헤란로 521 (삼성동),135732,쇼핑센터,205314.1599,445204.7093,대규모점포
3220000,2.00132E+18,코엑스 호텔아케이드,20000501,정상영업,02 5597049,5683.94,서울특별시 강남구 삼성동 159호,서울특별시 강남구 봉은사로 524 (삼성동),135975,쇼핑센터,205130.5917,445590.0968,대규모점포
3220000,2.00132E+18,코엑스 몰,20000503,정상영업,260025309,80038,서울특별시 강남구 삼성동 159번지 1호 외,서울특별시 강남구 영동대로 513 (삼성동),135731,복합쇼핑몰,205340.6311,445354.5711,대규모점포
3220000,2.00332E+18,금강상가,20030128,정상영업,234165828,1255,서울특별시 강남구 압구정1동 456번지,서울특별시 압구정로 201 (구현대아파트),135788,그 밖의 대규모점포,202485.2265,447521.5203,대규모점포
3220000,2.005E+18,남서울종합시장,19880513,정상영업,25560604,3014.31,서울특별시 강남구 대치동 623번지,서울특별시 강남구 남부순환로 2921 (대치동),135838,그 밖의 대규모점포,205209.7471,443490.8173,대규모점포
3220000,2.00632E+18,(주)이마트 역삼점,20061024,정상영업,02-6908-1051,5174,서울특별시 강남구 역삼동 755번지,서울특별시 강남구 역삼로 310 (역삼동),135926,대형마트,204213.6432,444113.0282,대규모점포
3220000,2.00932E+18,논현웰스톤상가,20090930,정상영업,02)545-1579,3273.17,서울특별시 강남구 논현2동 108번지,서울특별시 강남구 학동로43길 38 (논현동),135820,그 밖의 대규모점포,203292.307,446247.5115,대규모점포
3220000,2.01032E+18,아카데미프라자,20050829,정상영업,578-0362,12645.92,"서울특별시 강남구 도곡2동 467번지 7호 아카데미스위트 에이동B101,B102,B201","서울특별시 강남구 남부순환로 2804 (도곡동, 아카데미스위트)",135856,그 밖의 대규모점포,204538.1449,442942.8535,대규모점포
3220000,2.01032E+18,삼성동 신도브래뉴 주상복합 상가,20101230,정상영업,3453-6499,0,서울특별시 강남구 삼성2동 121번지 38호,서울특별시 강남구 삼성로103길 12 (삼성동),135509,그 밖의 대규모점포,204652.111,445353.1744,대규모점포
3220000,2.01132E+18,SSG Food Market 백화점,20110412,정상영업,269471234,3386.04,서울특별시 강남구 청담동 4번지 1호 외 9필지,서울특별시 강남구 도산대로 442 (청담동),135948,백화점,203789.5881,446796.1283,대규모점포
3220000,2.01132E+18,영동전통시장,20110623,정상영업,549-5948,0,서울특별시 강남구 논현1동 140번지 외 44필지,"서울특별시 강남구 강남대로124길 22, 3층 301호 (논현동)",135825,그 밖의 대규모점포,202023.3952,445302.9159,대규모점포
3220000,2.01332E+18,동화상가(주),20130215,정상영업,545-9612,3718.56,,서울특별시 강남구 학동로4길 15 (논현동),135822,그 밖의 대규모점포,202010.0103,445368.1318,대규모점포
3220000,2.01332E+18,홈플러스익스프레스 학동역점,20130604,정상영업,25168546,231,,서울특별시 강남구 학동로 176 (논현동),135823,구분없음,202599.5121,445700.2739,준대규모점포
3220000,2.01432E+18,신원아침도시마인상가,20140325,정상영업,02-3446-5999,3246.51,,서울특별시 강남구 도산대로85길 30 (청담동),135955,그 밖의 대규모점포,204391.4254,447439.7524,대규모점포
3220000,2.01432E+18,롯데슈퍼 역삼2동점,20111124,정상영업,02-3452-5601,177.7,,서울특별시 강남구 역삼로 230 (역삼동),135928,구분없음,203641.0768,443854.8969,준대규모점포
3220000,2.01432E+18,롯데슈퍼 역삼1동점,20111202,정상영업,02-568-5601,336.2,,서울특별시 강남구 역삼로8길 15 (역삼동),135569,구분없음,202957.2867,443437.6825,준대규모점포
3220000,2.01432E+18,롯데슈퍼 논현점,20120119,정상영업,02-3466-5601,177.8,,"서울특별시 강남구 언주로122길 25 (논현동, 두산위브아파트)",135832,구분없음,203322.586,445590.729,준대규모점포
3220000,2.01432E+18,밀구루 삼성점,20120702,정상영업,02-3445-5601,730.7,,서울특별시 강남구 선릉로 660 (삼성동),135864,구분없음,203675.905,445926.1197,준대규모점포
3220000,2.01432E+18,롯데슈퍼 코엑스점,20120702,정상영업,02-3446-5602,294.9,,서울특별시 강남구 봉은사로103길 5 (삼성동),135873,구분없음,205359.8987,445864.8059,준대규모점포
3220000,2.01432E+18,롯데슈퍼 도곡점,20120702,정상영업,02-547-5601,503.8,,"서울특별시 강남구 언주로 123 (도곡동, 개포한신아파트)",135855,구분없음,204254.783,442744.8477,준대규모점포
3220000,2.01432E+18,(주)지에스리테일 GS슈퍼 강남 논현점,20140916,정상영업,02-2006-2156,510.88,서울특별시 강남구 논현동 140번지,"서울특별시 강남구 강남대로128길 128-20, 1층 101,104,106호 (논현동, 영동프라자)",135011,구분없음,202023.3952,445302.9159,준대규모점포
3220000,1.98432E+18,한보종합상가,19840208,정상영업,02-561-4267,11740.39,서울특별시 강남구 대치동 511번지 한보미도맨션,"서울특별시 강남구 삼성로 150 (대치동, 한보미도맨션)",6288,그 밖의 대규모점포,205886.2868,443467.6118,대규모점포
3220000,1.99632E+18,한솔필리아,19961115,정상영업,02-550-3090,12025.9,서울특별시 강남구 역삼동 755번지,서울특별시 강남구 역삼로 310 (역삼동),135926,그 밖의 대규모점포,204213.6432,444113.0282,대규모점포
3220000,2.00132E+18,강남시장,19741110,정상영업,02 5420874,3062.7,서울특별시 강남구 신사동 510번지 11호,서울특별시 강남구 압구정로2길 46 (신사동),135887,복합쇼핑몰,201757.4941,446282.4545,대규모점포
3220000,2.00132E+18,논현종합시장,19790117,정상영업,02 5491940,0,서울특별시 강남구 논현동 227번지 4호,서울특별시 강남구 봉은사로33길 33 (논현동),135829,그 밖의 대규모점포,203005.088,445311.31,대규모점포
3220000,2.00132E+18,두산아케이드,19870202,정상영업,02 5103114,0,서울특별시 강남구 논현동 105번지 7호,"서울특별시 강남구 언주로 726 (논현동, 두산빌딩)",135714,그 밖의 대규모점포,203050.7839,446316.514,대규모점포
3220000,2.00132E+18,수서1-2단지상가,19940615,정상영업,02 4599891,0,서울특별시 강남구 일원동 711번지 1호,"서울특별시 강남구 양재대로55길 6 (일원동, 도시개발아파트)",135938,그 밖의 대규모점포,207748.4871,443240.945,대규모점포
3220000,2.00132E+18,(주)현대백화점 본점,19851130,정상영업,234495722,37604.54,서울특별시 강남구 압구정동 429번지,"서울특별시 강남구 압구정로 165 (압구정동, 현대백화점본점)",135724,백화점,202358.5057,447232.9557,대규모점포
3220000,2.00132E+18,현대백화점 무역센터점,19881010,정상영업,02 5522233,46111.46,서울특별시 강남구 삼성동 159번지 7호,"서울특별시 강남구 테헤란로 517 (삼성동, 무역센터현대백화점)",135730,백화점,205210.3588,445154.4223,대규모점포
3220000,2.01232E+18,홈플러스 익스프레스 압구정점,20120726,정상영업,234458545,170.28,서울특별시 강남구 신사동 660번지 18호,서울특별시 강남구 압구정로46길 5-2 (신사동),135897,구분없음,203191.2571,447312.9037,준대규모점포
3220000,2.01232E+18,(주)지에스리테일 신사점,20120518,정상영업,25184089,272.02,,"서울특별시 강남구 압구정로18길 25 (신사동, 한국산업양행빌딩)",6031,구분없음,202167.013,446808.0756,준대규모점포
3220000,2.02132E+18,더 샵스 앳 센터필드 (THE SHOPS AT CENTERFIELD),20210319,영업개시전,-,7511.51,서울특별시 강남구 역삼동 676 센터필드,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",6142,그 밖의 대규모점포,203599.0628,444556.0623,대규모점포
